geneID	pathway
16189	jak-stat_signaling_pathway
16190	jak-stat_signaling_pathway
16191	jak-stat_signaling_pathway
16192	jak-stat_signaling_pathway
16193	jak-stat_signaling_pathway
16194	jak-stat_signaling_pathway
16195	jak-stat_signaling_pathway
16196	jak-stat_signaling_pathway
16197	jak-stat_signaling_pathway
16198	jak-stat_signaling_pathway
16199	jak-stat_signaling_pathway
16391	jak-stat_signaling_pathway
16451	jak-stat_signaling_pathway
16452	jak-stat_signaling_pathway
16453	jak-stat_signaling_pathway
16846	jak-stat_signaling_pathway
16847	jak-stat_signaling_pathway
16878	jak-stat_signaling_pathway
16880	jak-stat_signaling_pathway
17344	jak-stat_signaling_pathway
17480	jak-stat_signaling_pathway
17869	jak-stat_signaling_pathway
18413	jak-stat_signaling_pathway
18414	jak-stat_signaling_pathway
18706	jak-stat_signaling_pathway
18707	jak-stat_signaling_pathway
18708	jak-stat_signaling_pathway
18709	jak-stat_signaling_pathway
18710	jak-stat_signaling_pathway
18712	jak-stat_signaling_pathway
19109	jak-stat_signaling_pathway
19116	jak-stat_signaling_pathway
192157	jak-stat_signaling_pathway
19247	jak-stat_signaling_pathway
20662	jak-stat_signaling_pathway
20663	jak-stat_signaling_pathway
20844	jak-stat_signaling_pathway
20846	jak-stat_signaling_pathway
20847	jak-stat_signaling_pathway
20848	jak-stat_signaling_pathway
20849	jak-stat_signaling_pathway
20850	jak-stat_signaling_pathway
20851	jak-stat_signaling_pathway
20852	jak-stat_signaling_pathway
208650	jak-stat_signaling_pathway
209590	jak-stat_signaling_pathway
213208	jak-stat_signaling_pathway
216233	jak-stat_signaling_pathway
22018	jak-stat_signaling_pathway
229615	jak-stat_signaling_pathway
230396	jak-stat_signaling_pathway
230405	jak-stat_signaling_pathway
230828	jak-stat_signaling_pathway
236576	jak-stat_signaling_pathway
237310	jak-stat_signaling_pathway
237313	jak-stat_signaling_pathway
23797	jak-stat_signaling_pathway
24063	jak-stat_signaling_pathway
24064	jak-stat_signaling_pathway
24066	jak-stat_signaling_pathway
242519	jak-stat_signaling_pathway
242700	jak-stat_signaling_pathway
30955	jak-stat_signaling_pathway
320207	jak-stat_signaling_pathway
328572	jak-stat_signaling_pathway
329244	jak-stat_signaling_pathway
330496	jak-stat_signaling_pathway
338374	jak-stat_signaling_pathway
387510	jak-stat_signaling_pathway
404549	jak-stat_signaling_pathway
50929	jak-stat_signaling_pathway
53603	jak-stat_signaling_pathway
54721	jak-stat_signaling_pathway
56324	jak-stat_signaling_pathway
56468	jak-stat_signaling_pathway
56469	jak-stat_signaling_pathway
56708	jak-stat_signaling_pathway
57914	jak-stat_signaling_pathway
58181	jak-stat_signaling_pathway
59004	jak-stat_signaling_pathway
60504	jak-stat_signaling_pathway
60505	jak-stat_signaling_pathway
67296	jak-stat_signaling_pathway
74769	jak-stat_signaling_pathway
80794	jak-stat_signaling_pathway
83430	jak-stat_signaling_pathway
93672	jak-stat_signaling_pathway
109700	hematopoietic_cell_lineage
12475	hematopoietic_cell_lineage
12478	hematopoietic_cell_lineage
12479	hematopoietic_cell_lineage
12480	hematopoietic_cell_lineage
12481	hematopoietic_cell_lineage
12482	hematopoietic_cell_lineage
12483	hematopoietic_cell_lineage
12484	hematopoietic_cell_lineage
12489	hematopoietic_cell_lineage
12490	hematopoietic_cell_lineage
12491	hematopoietic_cell_lineage
12493	hematopoietic_cell_lineage
12494	hematopoietic_cell_lineage
12500	hematopoietic_cell_lineage
12501	hematopoietic_cell_lineage
12502	hematopoietic_cell_lineage
12504	hematopoietic_cell_lineage
12505	hematopoietic_cell_lineage
12507	hematopoietic_cell_lineage
12509	hematopoietic_cell_lineage
12516	hematopoietic_cell_lineage
12525	hematopoietic_cell_lineage
12526	hematopoietic_cell_lineage
12527	hematopoietic_cell_lineage
12902	hematopoietic_cell_lineage
12977	hematopoietic_cell_lineage
12978	hematopoietic_cell_lineage
12981	hematopoietic_cell_lineage
12982	hematopoietic_cell_lineage
12985	hematopoietic_cell_lineage
12986	hematopoietic_cell_lineage
13136	hematopoietic_cell_lineage
13856	hematopoietic_cell_lineage
13857	hematopoietic_cell_lineage
14128	hematopoietic_cell_lineage
14129	hematopoietic_cell_lineage
14255	hematopoietic_cell_lineage
14256	hematopoietic_cell_lineage
14723	hematopoietic_cell_lineage
14724	hematopoietic_cell_lineage
14729	hematopoietic_cell_lineage
14969	hematopoietic_cell_lineage
16156	hematopoietic_cell_lineage
16157	hematopoietic_cell_lineage
100038993	hematopoietic_cell_lineage
16175	hematopoietic_cell_lineage
16176	hematopoietic_cell_lineage
16177	hematopoietic_cell_lineage
16178	hematopoietic_cell_lineage
16184	hematopoietic_cell_lineage
16187	hematopoietic_cell_lineage
16188	hematopoietic_cell_lineage
16189	hematopoietic_cell_lineage
16190	hematopoietic_cell_lineage
16191	hematopoietic_cell_lineage
16192	hematopoietic_cell_lineage
16193	hematopoietic_cell_lineage
16194	hematopoietic_cell_lineage
16196	hematopoietic_cell_lineage
16197	hematopoietic_cell_lineage
16199	hematopoietic_cell_lineage
16398	hematopoietic_cell_lineage
16399	hematopoietic_cell_lineage
16400	hematopoietic_cell_lineage
16401	hematopoietic_cell_lineage
16402	hematopoietic_cell_lineage
16403	hematopoietic_cell_lineage
16409	hematopoietic_cell_lineage
16416	hematopoietic_cell_lineage
16590	hematopoietic_cell_lineage
16790	hematopoietic_cell_lineage
17311	hematopoietic_cell_lineage
17380	hematopoietic_cell_lineage
21673	hematopoietic_cell_lineage
21832	hematopoietic_cell_lineage
21926	hematopoietic_cell_lineage
22018	hematopoietic_cell_lineage
22042	hematopoietic_cell_lineage
233274	hematopoietic_cell_lineage
333883	hematopoietic_cell_lineage
54368	hematopoietic_cell_lineage
109880	natural_killer_cell_mediated_cytotoxicity
110157	natural_killer_cell_mediated_cytotoxicity
110557	natural_killer_cell_mediated_cytotoxicity
110696	natural_killer_cell_mediated_cytotoxicity
11836	natural_killer_cell_mediated_cytotoxicity
12122	natural_killer_cell_mediated_cytotoxicity
12367	natural_killer_cell_mediated_cytotoxicity
12503	natural_killer_cell_mediated_cytotoxicity
12506	natural_killer_cell_mediated_cytotoxicity
12981	natural_killer_cell_mediated_cytotoxicity
14102	natural_killer_cell_mediated_cytotoxicity
14103	natural_killer_cell_mediated_cytotoxicity
14127	natural_killer_cell_mediated_cytotoxicity
14360	natural_killer_cell_mediated_cytotoxicity
14784	natural_killer_cell_mediated_cytotoxicity
14939	natural_killer_cell_mediated_cytotoxicity
14963	natural_killer_cell_mediated_cytotoxicity
14964	natural_killer_cell_mediated_cytotoxicity
14972	natural_killer_cell_mediated_cytotoxicity
14985	natural_killer_cell_mediated_cytotoxicity
14990	natural_killer_cell_mediated_cytotoxicity
14991	natural_killer_cell_mediated_cytotoxicity
14997	natural_killer_cell_mediated_cytotoxicity
15006	natural_killer_cell_mediated_cytotoxicity
15007	natural_killer_cell_mediated_cytotoxicity
15013	natural_killer_cell_mediated_cytotoxicity
15018	natural_killer_cell_mediated_cytotoxicity
15039	natural_killer_cell_mediated_cytotoxicity
15040	natural_killer_cell_mediated_cytotoxicity
15042	natural_killer_cell_mediated_cytotoxicity
15043	natural_killer_cell_mediated_cytotoxicity
15170	natural_killer_cell_mediated_cytotoxicity
15894	natural_killer_cell_mediated_cytotoxicity
15896	natural_killer_cell_mediated_cytotoxicity
15962	natural_killer_cell_mediated_cytotoxicity
15964	natural_killer_cell_mediated_cytotoxicity
15965	natural_killer_cell_mediated_cytotoxicity
15967	natural_killer_cell_mediated_cytotoxicity
15968	natural_killer_cell_mediated_cytotoxicity
15969	natural_killer_cell_mediated_cytotoxicity
15970	natural_killer_cell_mediated_cytotoxicity
15972	natural_killer_cell_mediated_cytotoxicity
15974	natural_killer_cell_mediated_cytotoxicity
15975	natural_killer_cell_mediated_cytotoxicity
15976	natural_killer_cell_mediated_cytotoxicity
15977	natural_killer_cell_mediated_cytotoxicity
15978	natural_killer_cell_mediated_cytotoxicity
15979	natural_killer_cell_mediated_cytotoxicity
15980	natural_killer_cell_mediated_cytotoxicity
16408	natural_killer_cell_mediated_cytotoxicity
16414	natural_killer_cell_mediated_cytotoxicity
16415	natural_killer_cell_mediated_cytotoxicity
16627	natural_killer_cell_mediated_cytotoxicity
16634	natural_killer_cell_mediated_cytotoxicity
16635	natural_killer_cell_mediated_cytotoxicity
16638	natural_killer_cell_mediated_cytotoxicity
16639	natural_killer_cell_mediated_cytotoxicity
16640	natural_killer_cell_mediated_cytotoxicity
16641	natural_killer_cell_mediated_cytotoxicity
16642	natural_killer_cell_mediated_cytotoxicity
16643	natural_killer_cell_mediated_cytotoxicity
16653	natural_killer_cell_mediated_cytotoxicity
16797	natural_killer_cell_mediated_cytotoxicity
16818	natural_killer_cell_mediated_cytotoxicity
16822	natural_killer_cell_mediated_cytotoxicity
17059	natural_killer_cell_mediated_cytotoxicity
170758	natural_killer_cell_mediated_cytotoxicity
17086	natural_killer_cell_mediated_cytotoxicity
18018	natural_killer_cell_mediated_cytotoxicity
18019	natural_killer_cell_mediated_cytotoxicity
18021	natural_killer_cell_mediated_cytotoxicity
18106	natural_killer_cell_mediated_cytotoxicity
18176	natural_killer_cell_mediated_cytotoxicity
18479	natural_killer_cell_mediated_cytotoxicity
18646	natural_killer_cell_mediated_cytotoxicity
18706	natural_killer_cell_mediated_cytotoxicity
18707	natural_killer_cell_mediated_cytotoxicity
18708	natural_killer_cell_mediated_cytotoxicity
18709	natural_killer_cell_mediated_cytotoxicity
18710	natural_killer_cell_mediated_cytotoxicity
18750	natural_killer_cell_mediated_cytotoxicity
18751	natural_killer_cell_mediated_cytotoxicity
18752	natural_killer_cell_mediated_cytotoxicity
18803	natural_killer_cell_mediated_cytotoxicity
19055	natural_killer_cell_mediated_cytotoxicity
19056	natural_killer_cell_mediated_cytotoxicity
19057	natural_killer_cell_mediated_cytotoxicity
19058	natural_killer_cell_mediated_cytotoxicity
19059	natural_killer_cell_mediated_cytotoxicity
19229	natural_killer_cell_mediated_cytotoxicity
19247	natural_killer_cell_mediated_cytotoxicity
19353	natural_killer_cell_mediated_cytotoxicity
19354	natural_killer_cell_mediated_cytotoxicity
20400	natural_killer_cell_mediated_cytotoxicity
20416	natural_killer_cell_mediated_cytotoxicity
20418	natural_killer_cell_mediated_cytotoxicity
20662	natural_killer_cell_mediated_cytotoxicity
20663	natural_killer_cell_mediated_cytotoxicity
20963	natural_killer_cell_mediated_cytotoxicity
216148	natural_killer_cell_mediated_cytotoxicity
21926	natural_killer_cell_mediated_cytotoxicity
21933	natural_killer_cell_mediated_cytotoxicity
22035	natural_killer_cell_mediated_cytotoxicity
22177	natural_killer_cell_mediated_cytotoxicity
22324	natural_killer_cell_mediated_cytotoxicity
22325	natural_killer_cell_mediated_cytotoxicity
224753	natural_killer_cell_mediated_cytotoxicity
224754	natural_killer_cell_mediated_cytotoxicity
224756	natural_killer_cell_mediated_cytotoxicity
224761	natural_killer_cell_mediated_cytotoxicity
22637	natural_killer_cell_mediated_cytotoxicity
230396	natural_killer_cell_mediated_cytotoxicity
234779	natural_killer_cell_mediated_cytotoxicity
23900	natural_killer_cell_mediated_cytotoxicity
24055	natural_killer_cell_mediated_cytotoxicity
242519	natural_killer_cell_mediated_cytotoxicity
245616	natural_killer_cell_mediated_cytotoxicity
246256	natural_killer_cell_mediated_cytotoxicity
26395	natural_killer_cell_mediated_cytotoxicity
26396	natural_killer_cell_mediated_cytotoxicity
26413	natural_killer_cell_mediated_cytotoxicity
26417	natural_killer_cell_mediated_cytotoxicity
26904	natural_killer_cell_mediated_cytotoxicity
27007	natural_killer_cell_mediated_cytotoxicity
271849	natural_killer_cell_mediated_cytotoxicity
30955	natural_killer_cell_mediated_cytotoxicity
320207	natural_killer_cell_mediated_cytotoxicity
333715	natural_killer_cell_mediated_cytotoxicity
379043	natural_killer_cell_mediated_cytotoxicity
399549	natural_killer_cell_mediated_cytotoxicity
404549	natural_killer_cell_mediated_cytotoxicity
54446	natural_killer_cell_mediated_cytotoxicity
56398	natural_killer_cell_mediated_cytotoxicity
56554	natural_killer_cell_mediated_cytotoxicity
57257	natural_killer_cell_mediated_cytotoxicity
58179	natural_killer_cell_mediated_cytotoxicity
70261	natural_killer_cell_mediated_cytotoxicity
73181	natural_killer_cell_mediated_cytotoxicity
74769	natural_killer_cell_mediated_cytotoxicity
77777	natural_killer_cell_mediated_cytotoxicity
110157	t_cell_receptor_signaling_pathway
11651	t_cell_receptor_signaling_pathway
11652	t_cell_receptor_signaling_pathway
11848	t_cell_receptor_signaling_pathway
12042	t_cell_receptor_signaling_pathway
12402	t_cell_receptor_signaling_pathway
12477	t_cell_receptor_signaling_pathway
12487	t_cell_receptor_signaling_pathway
12500	t_cell_receptor_signaling_pathway
12501	t_cell_receptor_signaling_pathway
12502	t_cell_receptor_signaling_pathway
12503	t_cell_receptor_signaling_pathway
12504	t_cell_receptor_signaling_pathway
12525	t_cell_receptor_signaling_pathway
12526	t_cell_receptor_signaling_pathway
12540	t_cell_receptor_signaling_pathway
12567	t_cell_receptor_signaling_pathway
12675	t_cell_receptor_signaling_pathway
12981	t_cell_receptor_signaling_pathway
13383	t_cell_receptor_signaling_pathway
14281	t_cell_receptor_signaling_pathway
14360	t_cell_receptor_signaling_pathway
14784	t_cell_receptor_signaling_pathway
15170	t_cell_receptor_signaling_pathway
15978	t_cell_receptor_signaling_pathway
16150	t_cell_receptor_signaling_pathway
16151	t_cell_receptor_signaling_pathway
16153	t_cell_receptor_signaling_pathway
16183	t_cell_receptor_signaling_pathway
16189	t_cell_receptor_signaling_pathway
16191	t_cell_receptor_signaling_pathway
16428	t_cell_receptor_signaling_pathway
16476	t_cell_receptor_signaling_pathway
16653	t_cell_receptor_signaling_pathway
16797	t_cell_receptor_signaling_pathway
16818	t_cell_receptor_signaling_pathway
16822	t_cell_receptor_signaling_pathway
17444	t_cell_receptor_signaling_pathway
17973	t_cell_receptor_signaling_pathway
17974	t_cell_receptor_signaling_pathway
18018	t_cell_receptor_signaling_pathway
18019	t_cell_receptor_signaling_pathway
18021	t_cell_receptor_signaling_pathway
18033	t_cell_receptor_signaling_pathway
18035	t_cell_receptor_signaling_pathway
18036	t_cell_receptor_signaling_pathway
18037	t_cell_receptor_signaling_pathway
18176	t_cell_receptor_signaling_pathway
18479	t_cell_receptor_signaling_pathway
18481	t_cell_receptor_signaling_pathway
18566	t_cell_receptor_signaling_pathway
18706	t_cell_receptor_signaling_pathway
18707	t_cell_receptor_signaling_pathway
18708	t_cell_receptor_signaling_pathway
18709	t_cell_receptor_signaling_pathway
18710	t_cell_receptor_signaling_pathway
18761	t_cell_receptor_signaling_pathway
18803	t_cell_receptor_signaling_pathway
19055	t_cell_receptor_signaling_pathway
19056	t_cell_receptor_signaling_pathway
19057	t_cell_receptor_signaling_pathway
19058	t_cell_receptor_signaling_pathway
19059	t_cell_receptor_signaling_pathway
19094	t_cell_receptor_signaling_pathway
19264	t_cell_receptor_signaling_pathway
19419	t_cell_receptor_signaling_pathway
19697	t_cell_receptor_signaling_pathway
20662	t_cell_receptor_signaling_pathway
20663	t_cell_receptor_signaling_pathway
208650	t_cell_receptor_signaling_pathway
214230	t_cell_receptor_signaling_pathway
21682	t_cell_receptor_signaling_pathway
21926	t_cell_receptor_signaling_pathway
21947	t_cell_receptor_signaling_pathway
22324	t_cell_receptor_signaling_pathway
22325	t_cell_receptor_signaling_pathway
224105	t_cell_receptor_signaling_pathway
22637	t_cell_receptor_signaling_pathway
228026	t_cell_receptor_signaling_pathway
23797	t_cell_receptor_signaling_pathway
240354	t_cell_receptor_signaling_pathway
26395	t_cell_receptor_signaling_pathway
26396	t_cell_receptor_signaling_pathway
26400	t_cell_receptor_signaling_pathway
26409	t_cell_receptor_signaling_pathway
26410	t_cell_receptor_signaling_pathway
26413	t_cell_receptor_signaling_pathway
26415	t_cell_receptor_signaling_pathway
26416	t_cell_receptor_signaling_pathway
26417	t_cell_receptor_signaling_pathway
26420	t_cell_receptor_signaling_pathway
29857	t_cell_receptor_signaling_pathway
30955	t_cell_receptor_signaling_pathway
320207	t_cell_receptor_signaling_pathway
53859	t_cell_receptor_signaling_pathway
54167	t_cell_receptor_signaling_pathway
54446	t_cell_receptor_signaling_pathway
56398	t_cell_receptor_signaling_pathway
56637	t_cell_receptor_signaling_pathway
57257	t_cell_receptor_signaling_pathway
67653	t_cell_receptor_signaling_pathway
70261	t_cell_receptor_signaling_pathway
70584	t_cell_receptor_signaling_pathway
73181	t_cell_receptor_signaling_pathway
74769	t_cell_receptor_signaling_pathway
80794	t_cell_receptor_signaling_pathway
110157	b_cell_receptor_signaling_pathway
11651	b_cell_receptor_signaling_pathway
11652	b_cell_receptor_signaling_pathway
12042	b_cell_receptor_signaling_pathway
12229	b_cell_receptor_signaling_pathway
12478	b_cell_receptor_signaling_pathway
12483	b_cell_receptor_signaling_pathway
12517	b_cell_receptor_signaling_pathway
12518	b_cell_receptor_signaling_pathway
12520	b_cell_receptor_signaling_pathway
12675	b_cell_receptor_signaling_pathway
12902	b_cell_receptor_signaling_pathway
14130	b_cell_receptor_signaling_pathway
14281	b_cell_receptor_signaling_pathway
14784	b_cell_receptor_signaling_pathway
15170	b_cell_receptor_signaling_pathway
15985	b_cell_receptor_signaling_pathway
16150	b_cell_receptor_signaling_pathway
16151	b_cell_receptor_signaling_pathway
16331	b_cell_receptor_signaling_pathway
16332	b_cell_receptor_signaling_pathway
16476	b_cell_receptor_signaling_pathway
16653	b_cell_receptor_signaling_pathway
17060	b_cell_receptor_signaling_pathway
170758	b_cell_receptor_signaling_pathway
17096	b_cell_receptor_signaling_pathway
18018	b_cell_receptor_signaling_pathway
18019	b_cell_receptor_signaling_pathway
18021	b_cell_receptor_signaling_pathway
18033	b_cell_receptor_signaling_pathway
18035	b_cell_receptor_signaling_pathway
18036	b_cell_receptor_signaling_pathway
18037	b_cell_receptor_signaling_pathway
18176	b_cell_receptor_signaling_pathway
18706	b_cell_receptor_signaling_pathway
18707	b_cell_receptor_signaling_pathway
18708	b_cell_receptor_signaling_pathway
18709	b_cell_receptor_signaling_pathway
18710	b_cell_receptor_signaling_pathway
18733	b_cell_receptor_signaling_pathway
18751	b_cell_receptor_signaling_pathway
19055	b_cell_receptor_signaling_pathway
19056	b_cell_receptor_signaling_pathway
19057	b_cell_receptor_signaling_pathway
19058	b_cell_receptor_signaling_pathway
19059	b_cell_receptor_signaling_pathway
19353	b_cell_receptor_signaling_pathway
19354	b_cell_receptor_signaling_pathway
19697	b_cell_receptor_signaling_pathway
20662	b_cell_receptor_signaling_pathway
20663	b_cell_receptor_signaling_pathway
20963	b_cell_receptor_signaling_pathway
22324	b_cell_receptor_signaling_pathway
22325	b_cell_receptor_signaling_pathway
234779	b_cell_receptor_signaling_pathway
23797	b_cell_receptor_signaling_pathway
240168	b_cell_receptor_signaling_pathway
240354	b_cell_receptor_signaling_pathway
26377	b_cell_receptor_signaling_pathway
26395	b_cell_receptor_signaling_pathway
26396	b_cell_receptor_signaling_pathway
26413	b_cell_receptor_signaling_pathway
26417	b_cell_receptor_signaling_pathway
30955	b_cell_receptor_signaling_pathway
320207	b_cell_receptor_signaling_pathway
54446	b_cell_receptor_signaling_pathway
56398	b_cell_receptor_signaling_pathway
56637	b_cell_receptor_signaling_pathway
57257	b_cell_receptor_signaling_pathway
68713	b_cell_receptor_signaling_pathway
70261	b_cell_receptor_signaling_pathway
73181	b_cell_receptor_signaling_pathway
74769	b_cell_receptor_signaling_pathway
83490	b_cell_receptor_signaling_pathway
110157	fc_epsilon_ri_signaling_pathway
11651	fc_epsilon_ri_signaling_pathway
11652	fc_epsilon_ri_signaling_pathway
12229	fc_epsilon_ri_signaling_pathway
12981	fc_epsilon_ri_signaling_pathway
14125	fc_epsilon_ri_signaling_pathway
14126	fc_epsilon_ri_signaling_pathway
14127	fc_epsilon_ri_signaling_pathway
14360	fc_epsilon_ri_signaling_pathway
14389	fc_epsilon_ri_signaling_pathway
14784	fc_epsilon_ri_signaling_pathway
16163	fc_epsilon_ri_signaling_pathway
16187	fc_epsilon_ri_signaling_pathway
16189	fc_epsilon_ri_signaling_pathway
16191	fc_epsilon_ri_signaling_pathway
16331	fc_epsilon_ri_signaling_pathway
16653	fc_epsilon_ri_signaling_pathway
16797	fc_epsilon_ri_signaling_pathway
16822	fc_epsilon_ri_signaling_pathway
170758	fc_epsilon_ri_signaling_pathway
17096	fc_epsilon_ri_signaling_pathway
18176	fc_epsilon_ri_signaling_pathway
18706	fc_epsilon_ri_signaling_pathway
18707	fc_epsilon_ri_signaling_pathway
18708	fc_epsilon_ri_signaling_pathway
18709	fc_epsilon_ri_signaling_pathway
18710	fc_epsilon_ri_signaling_pathway
18750	fc_epsilon_ri_signaling_pathway
18751	fc_epsilon_ri_signaling_pathway
18753	fc_epsilon_ri_signaling_pathway
18754	fc_epsilon_ri_signaling_pathway
18783	fc_epsilon_ri_signaling_pathway
18803	fc_epsilon_ri_signaling_pathway
19094	fc_epsilon_ri_signaling_pathway
19353	fc_epsilon_ri_signaling_pathway
19354	fc_epsilon_ri_signaling_pathway
20662	fc_epsilon_ri_signaling_pathway
20663	fc_epsilon_ri_signaling_pathway
20963	fc_epsilon_ri_signaling_pathway
211429	fc_epsilon_ri_signaling_pathway
21926	fc_epsilon_ri_signaling_pathway
22324	fc_epsilon_ri_signaling_pathway
22325	fc_epsilon_ri_signaling_pathway
228026	fc_epsilon_ri_signaling_pathway
232889	fc_epsilon_ri_signaling_pathway
234779	fc_epsilon_ri_signaling_pathway
23797	fc_epsilon_ri_signaling_pathway
26395	fc_epsilon_ri_signaling_pathway
26396	fc_epsilon_ri_signaling_pathway
26397	fc_epsilon_ri_signaling_pathway
26398	fc_epsilon_ri_signaling_pathway
26399	fc_epsilon_ri_signaling_pathway
26400	fc_epsilon_ri_signaling_pathway
26413	fc_epsilon_ri_signaling_pathway
26414	fc_epsilon_ri_signaling_pathway
26415	fc_epsilon_ri_signaling_pathway
26416	fc_epsilon_ri_signaling_pathway
26417	fc_epsilon_ri_signaling_pathway
26419	fc_epsilon_ri_signaling_pathway
26420	fc_epsilon_ri_signaling_pathway
271844	fc_epsilon_ri_signaling_pathway
29857	fc_epsilon_ri_signaling_pathway
30955	fc_epsilon_ri_signaling_pathway
320207	fc_epsilon_ri_signaling_pathway
329502	fc_epsilon_ri_signaling_pathway
57257	fc_epsilon_ri_signaling_pathway
74769	fc_epsilon_ri_signaling_pathway
78390	fc_epsilon_ri_signaling_pathway
103967	fc_gamma_r-mediated_phagocytosis
110157	fc_gamma_r-mediated_phagocytosis
11651	fc_gamma_r-mediated_phagocytosis
11652	fc_gamma_r-mediated_phagocytosis
11845	fc_gamma_r-mediated_phagocytosis
11867	fc_gamma_r-mediated_phagocytosis
12540	fc_gamma_r-mediated_phagocytosis
12631	fc_gamma_r-mediated_phagocytosis
12632	fc_gamma_r-mediated_phagocytosis
12928	fc_gamma_r-mediated_phagocytosis
12929	fc_gamma_r-mediated_phagocytosis
13196	fc_gamma_r-mediated_phagocytosis
13429	fc_gamma_r-mediated_phagocytosis
13430	fc_gamma_r-mediated_phagocytosis
14129	fc_gamma_r-mediated_phagocytosis
14130	fc_gamma_r-mediated_phagocytosis
14389	fc_gamma_r-mediated_phagocytosis
15162	fc_gamma_r-mediated_phagocytosis
16331	fc_gamma_r-mediated_phagocytosis
16332	fc_gamma_r-mediated_phagocytosis
16797	fc_gamma_r-mediated_phagocytosis
16885	fc_gamma_r-mediated_phagocytosis
16886	fc_gamma_r-mediated_phagocytosis
17096	fc_gamma_r-mediated_phagocytosis
17118	fc_gamma_r-mediated_phagocytosis
17357	fc_gamma_r-mediated_phagocytosis
17909	fc_gamma_r-mediated_phagocytosis
17969	fc_gamma_r-mediated_phagocytosis
18479	fc_gamma_r-mediated_phagocytosis
18706	fc_gamma_r-mediated_phagocytosis
18707	fc_gamma_r-mediated_phagocytosis
18708	fc_gamma_r-mediated_phagocytosis
18709	fc_gamma_r-mediated_phagocytosis
18710	fc_gamma_r-mediated_phagocytosis
18717	fc_gamma_r-mediated_phagocytosis
18719	fc_gamma_r-mediated_phagocytosis
18720	fc_gamma_r-mediated_phagocytosis
18750	fc_gamma_r-mediated_phagocytosis
18751	fc_gamma_r-mediated_phagocytosis
18752	fc_gamma_r-mediated_phagocytosis
18753	fc_gamma_r-mediated_phagocytosis
18754	fc_gamma_r-mediated_phagocytosis
18783	fc_gamma_r-mediated_phagocytosis
18803	fc_gamma_r-mediated_phagocytosis
18805	fc_gamma_r-mediated_phagocytosis
18806	fc_gamma_r-mediated_phagocytosis
19264	fc_gamma_r-mediated_phagocytosis
19353	fc_gamma_r-mediated_phagocytosis
19354	fc_gamma_r-mediated_phagocytosis
20259	fc_gamma_r-mediated_phagocytosis
20698	fc_gamma_r-mediated_phagocytosis
20963	fc_gamma_r-mediated_phagocytosis
211914	fc_gamma_r-mediated_phagocytosis
218038	fc_gamma_r-mediated_phagocytosis
22323	fc_gamma_r-mediated_phagocytosis
22324	fc_gamma_r-mediated_phagocytosis
22325	fc_gamma_r-mediated_phagocytosis
22376	fc_gamma_r-mediated_phagocytosis
227753	fc_gamma_r-mediated_phagocytosis
230837	fc_gamma_r-mediated_phagocytosis
234779	fc_gamma_r-mediated_phagocytosis
23797	fc_gamma_r-mediated_phagocytosis
242687	fc_gamma_r-mediated_phagocytosis
245880	fc_gamma_r-mediated_phagocytosis
26395	fc_gamma_r-mediated_phagocytosis
26413	fc_gamma_r-mediated_phagocytosis
26417	fc_gamma_r-mediated_phagocytosis
30955	fc_gamma_r-mediated_phagocytosis
320207	fc_gamma_r-mediated_phagocytosis
329502	fc_gamma_r-mediated_phagocytosis
53357	fc_gamma_r-mediated_phagocytosis
56378	fc_gamma_r-mediated_phagocytosis
56443	fc_gamma_r-mediated_phagocytosis
56632	fc_gamma_r-mediated_phagocytosis
57257	fc_gamma_r-mediated_phagocytosis
58988	fc_gamma_r-mediated_phagocytosis
67771	fc_gamma_r-mediated_phagocytosis
68089	fc_gamma_r-mediated_phagocytosis
72508	fc_gamma_r-mediated_phagocytosis
73178	fc_gamma_r-mediated_phagocytosis
74006	fc_gamma_r-mediated_phagocytosis
74192	fc_gamma_r-mediated_phagocytosis
74769	fc_gamma_r-mediated_phagocytosis
76709	fc_gamma_r-mediated_phagocytosis
83767	fc_gamma_r-mediated_phagocytosis
94176	fc_gamma_r-mediated_phagocytosis
100039801	leukocyte_transendothelial_migration
109711	leukocyte_transendothelial_migration
109905	leukocyte_transendothelial_migration
114141	leukocyte_transendothelial_migration
11461	leukocyte_transendothelial_migration
11465	leukocyte_transendothelial_migration
11472	leukocyte_transendothelial_migration
11474	leukocyte_transendothelial_migration
11848	leukocyte_transendothelial_migration
11855	leukocyte_transendothelial_migration
12385	leukocyte_transendothelial_migration
12386	leukocyte_transendothelial_migration
12387	leukocyte_transendothelial_migration
12388	leukocyte_transendothelial_migration
12540	leukocyte_transendothelial_migration
12562	leukocyte_transendothelial_migration
12737	leukocyte_transendothelial_migration
12738	leukocyte_transendothelial_migration
12739	leukocyte_transendothelial_migration
12740	leukocyte_transendothelial_migration
12741	leukocyte_transendothelial_migration
12767	leukocyte_transendothelial_migration
12927	leukocyte_transendothelial_migration
13057	leukocyte_transendothelial_migration
13058	leukocyte_transendothelial_migration
14083	leukocyte_transendothelial_migration
14677	leukocyte_transendothelial_migration
14678	leukocyte_transendothelial_migration
14679	leukocyte_transendothelial_migration
15894	leukocyte_transendothelial_migration
16401	leukocyte_transendothelial_migration
16408	leukocyte_transendothelial_migration
16409	leukocyte_transendothelial_migration
16412	leukocyte_transendothelial_migration
16414	leukocyte_transendothelial_migration
16415	leukocyte_transendothelial_migration
16428	leukocyte_transendothelial_migration
